Time,"Coolant temperature","Oil temperature","Intake air temperature","Battery voltage","Transmission temperature","Fuel tank level","Current battery voltage","Current battery voltage","Battery power from the IBS"
61.893,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.46,-9.94
62.073,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.46,-9.94
62.253,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.46,-9.94
62.434,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.46,-9.94
62.614,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.46,-9.94
62.793,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.46,-9.94
63.004,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.47,-9.94
63.183,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.47,-9.48
63.364,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.47,-9.48
63.543,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.47,-9.48
63.722,180.50,203.00,90.05,13.28,162.95,44.00,0.00,13.47,-9.48
63.903,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.47,-9.48
64.085,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.47,-9.48
64.263,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.47,-9.48
64.443,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.47,-9.48
64.623,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.39,-9.48
64.803,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.39,-6.20
64.981,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.39,-6.20
65.163,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.39,-6.20
65.343,180.50,203.00,90.05,13.09,162.95,44.00,0.00,13.39,-6.20
65.524,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.39,-6.20
65.703,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.39,-6.20
65.883,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.39,-6.20
66.063,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.39,-6.20
66.243,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.37,-6.20
66.423,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
66.603,180.50,203.00,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
66.784,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
66.963,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
67.144,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
67.323,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
67.503,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
67.714,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.37,-6.58
67.894,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.38,-6.58
68.075,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.38,-6.76
68.253,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.38,-6.76
68.433,180.50,204.80,90.05,13.19,162.95,44.00,0.00,13.38,-6.76
68.614,180.50,204.80,91.40,13.19,162.95,44.00,0.00,13.38,-6.76
68.794,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.38,-6.76
68.973,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.38,-6.76
69.153,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.38,-6.76
69.334,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.38,-6.76
69.514,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.37,-6.76
69.694,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.37,-13.44
69.873,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.37,-13.44
70.053,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.37,-13.44
70.231,180.50,204.80,91.40,13.09,162.95,44.00,0.00,13.37,-13.44
70.414,180.50,204.80,91.40,14.79,162.95,44.00,0.00,13.37,-13.44
70.593,180.50,204.80,91.40,14.79,162.95,44.00,0.00,13.37,-13.44
70.773,180.50,204.80,91.40,14.79,162.95,44.00,0.00,13.37,-13.44
70.953,180.50,204.80,91.40,14.79,162.95,44.00,0.00,13.37,-13.44
71.134,180.50,204.80,91.40,14.79,162.95,44.00,0.00,14.97,-13.44
71.313,180.50,204.80,91.40,14.79,162.95,44.00,0.00,14.97,-16.56
71.493,179.15,204.80,91.40,14.79,162.95,44.00,0.00,14.97,-16.56
71.673,179.15,204.80,91.40,14.79,162.95,44.00,0.00,14.97,-16.56
71.852,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.97,-16.56
72.064,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.97,-16.56
72.243,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.97,-16.56
72.423,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.97,-16.56
72.603,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.97,-16.56
72.784,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.98,-16.56
72.963,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.98,-15.72
73.143,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.98,-15.72
73.323,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.98,-15.72
73.503,179.15,204.80,92.75,14.88,162.95,44.00,0.00,14.98,-15.72
73.684,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.72
73.863,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.72
74.041,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.72
74.224,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.72
74.403,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.72
74.584,179.15,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
74.764,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
74.943,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
75.123,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
75.303,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
75.483,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
75.663,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
75.841,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.96,-15.18
76.024,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.18
76.203,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.10
76.381,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.10
76.563,177.80,204.80,92.75,14.79,162.95,44.00,0.00,14.98,-15.10
76.743,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
76.953,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
77.134,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
77.314,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
77.494,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
77.672,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
77.853,177.80,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.034,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.213,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.393,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.574,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.754,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
78.934,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
79.114,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
79.294,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.00
79.473,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
79.653,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
79.833,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.013,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.193,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.373,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.554,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.733,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-15.10
80.913,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-15.10
81.093,176.45,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
81.273,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
81.484,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
81.664,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
81.844,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
82.024,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
82.201,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
82.384,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
82.564,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-14.76
82.743,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
82.924,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
83.103,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
83.283,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
83.464,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
83.643,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
83.823,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
84.003,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.99,-13.88
84.184,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-13.88
84.364,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-14.94
84.543,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-14.94
84.723,175.10,204.80,94.10,14.79,162.95,44.00,0.00,14.98,-14.94
84.903,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.083,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.260,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.443,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.624,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.803,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.94
85.983,175.10,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
86.163,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
86.343,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
86.521,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
86.704,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
86.883,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
87.063,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
87.243,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.98,-14.58
87.424,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.74,-14.58
87.604,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.74,-3.70
87.784,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.74,-3.70
87.961,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.74,-3.70
88.144,173.75,204.80,95.45,14.79,162.95,44.00,0.00,14.74,-3.70
88.324,173.75,204.80,95.45,13.19,162.95,44.00,0.00,14.74,-3.70
88.504,173.75,204.80,95.45,13.19,162.95,44.00,0.00,14.74,-3.70
88.683,173.75,204.80,95.45,13.19,162.95,44.00,0.00,14.74,-3.70
88.864,173.75,204.80,95.45,13.19,162.95,44.00,0.00,14.74,-3.70
89.044,173.75,204.80,95.45,13.19,162.95,44.00,0.00,13.39,-3.70
89.224,173.75,204.80,95.45,13.19,162.95,44.00,0.00,13.39,-4.32
89.404,173.75,204.80,95.45,13.19,162.95,44.00,0.00,13.39,-4.32
89.584,173.75,204.80,95.45,13.19,162.95,44.00,0.00,13.39,-4.32
89.763,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.39,-4.32
89.944,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.39,-4.32
90.123,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.39,-4.32
90.304,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.39,-4.32
90.482,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.39,-4.32
90.664,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.45,-4.32
90.844,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.45,-5.62
91.022,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.45,-5.62
91.202,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.45,-5.62
91.381,173.75,204.80,96.80,13.28,162.95,44.00,0.00,13.45,-5.62
91.561,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.45,-5.62
91.741,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.45,-5.62
91.921,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.45,-5.62
92.100,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.45,-5.62
92.280,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-5.62
92.461,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
92.641,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
92.820,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.000,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.180,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.361,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.541,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.721,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.42,-6.10
93.905,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.44,-6.10
94.084,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.44,-8.04
94.264,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.44,-8.04
94.444,173.75,204.80,96.80,13.19,162.95,44.00,0.00,13.44,-8.04
94.624,173.75,204.80,98.15,13.19,162.95,44.00,0.00,13.44,-8.04
94.805,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.04
94.984,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.04
95.164,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.04
95.344,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.04
95.524,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.04
95.704,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
95.884,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.064,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.245,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.424,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.604,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.783,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
96.963,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.44,-8.86
97.144,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.86
97.324,173.75,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.22
97.504,175.10,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.22
97.684,175.10,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.22
97.863,175.10,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.22
98.044,175.10,204.80,98.15,13.28,162.95,44.00,0.00,13.45,-8.22
98.224,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.45,-8.22
98.434,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.45,-8.22
98.611,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.45,-8.22
98.794,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.22
98.973,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
99.153,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
99.334,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
99.514,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
99.693,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
99.874,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
100.051,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
100.234,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
100.413,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-8.86
100.594,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
100.774,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
100.951,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
101.133,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
101.314,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
101.493,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
101.673,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
101.854,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.46,-9.84
102.034,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.48,-9.84
102.214,175.10,204.80,98.15,13.28,164.30,44.00,0.00,13.48,-7.40
102.394,176.45,204.80,98.15,13.28,164.30,44.00,0.00,13.48,-7.40
102.574,176.45,204.80,98.15,13.28,164.30,44.00,0.00,13.48,-7.40
102.782,176.45,204.80,98.15,13.28,164.30,44.00,0.00,13.48,-7.40
102.964,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.48,-7.40
103.145,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.48,-7.40
103.324,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.48,-7.40
103.503,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.48,-7.40
103.683,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-7.40
103.863,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.044,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.224,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.404,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.584,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.764,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
104.944,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
105.125,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.38,-6.74
105.304,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.39,-6.74
105.484,176.45,204.80,98.15,13.19,164.30,44.00,0.00,13.39,-7.08
105.663,177.80,204.80,98.15,13.19,164.30,44.00,0.00,13.39,-7.08
105.844,177.80,204.80,98.15,13.19,164.30,44.00,0.00,13.39,-7.08
106.024,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.08
106.204,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.39,-7.08
106.384,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.39,-7.08
106.564,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.39,-7.08
106.744,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.39,-7.08
106.922,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.40,-7.08
107.104,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.40,-7.32
107.283,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.40,-7.32
107.464,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.40,-7.32
107.641,177.80,204.80,99.50,13.28,164.30,44.00,0.00,13.40,-7.32
107.821,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.32
108.004,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.32
108.184,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.32
108.364,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.32
108.574,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.32
108.753,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
108.933,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
109.114,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
109.294,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
109.473,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
109.654,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
109.833,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
110.015,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.39,-7.82
110.194,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.82
110.374,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
110.553,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
110.733,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
110.914,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.094,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.273,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.453,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.634,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.814,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-7.68
111.995,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
112.174,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
112.353,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
112.531,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
112.714,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
112.893,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
113.074,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
113.254,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
113.434,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.08
113.614,177.80,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.14
113.794,179.15,204.80,99.50,13.19,164.30,44.00,0.00,13.40,-8.14
113.972,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.14
114.154,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.14
114.334,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.14
114.514,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.14
114.694,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.14
114.874,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.14
115.055,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.14
115.234,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.28
115.411,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.28
115.594,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.28
115.774,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.28
115.954,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.41,-8.28
116.135,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.41,-8.28
116.324,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.41,-8.28
116.494,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.41,-8.28
116.674,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.28
116.853,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.32
117.033,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.32
117.214,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.32
117.394,179.15,203.00,99.50,13.19,164.30,44.00,0.00,13.40,-8.32
117.574,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.32
117.754,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.32
117.934,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.32
118.114,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.40,-8.32
118.294,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.32
118.471,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.16
118.654,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.16
118.834,179.15,203.00,99.50,13.28,164.30,44.00,0.00,13.41,-8.16
119.014,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.16
119.224,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.16
119.404,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.16
119.584,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.16
119.764,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.16
119.944,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.16
120.124,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.38
120.304,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.38
120.483,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.38
120.664,179.15,203.00,100.85,13.19,164.30,44.00,0.00,13.41,-8.38
120.845,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.38
121.023,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.38
121.204,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.38
121.384,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.38
121.564,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.38
121.743,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
121.924,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
122.104,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
122.284,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
122.463,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
122.643,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
122.824,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
123.004,179.15,203.00,100.85,13.28,164.30,44.00,0.00,13.41,-8.40
